Timestamp,City,SignalStrength,CallDropRate,DataUsageMB,CustomerSatisfaction
2024-09-15 17:11:03,Houston,4.75,0.07,3282,2.86
2024-09-13 17:31:03,Phoenix,3.79,0.16,3522,4.35
2024-09-15 23:32:03,New York,3.71,0.11,2304,3.92
2024-09-14 12:45:03,Los Angeles,2.76,0.17,1224,3.7
2024-09-14 02:33:03,Chicago,1.73,0.18,654,2.04
2024-09-16 05:16:03,Houston,2.76,0.02,935,4.06
2024-09-12 10:02:03,Phoenix,1.75,0.17,2852,3.62
2024-09-15 00:25:03,New York,2.9,0.14,1802,3.47
2024-09-11 15:53:03,Los Angeles,2.31,0.1,4091,4.94
2024-09-11 18:40:03,Chicago,3.55,0.02,1825,1.85
2024-09-15 22:37:03,Houston,3.65,0.04,2491,2.45
2024-09-15 18:47:03,Phoenix,2.51,0.12,2009,2.11
2024-09-11 22:01:03,New York,3.31,0.06,4292,3.35
2024-09-11 16:33:03,Los Angeles,3.46,0.02,4005,3.75
2024-09-14 04:21:03,Chicago,3.76,0.17,3068,4.89
2024-09-15 13:22:03,Houston,3.76,0.11,929,4.71
2024-09-11 08:25:03,Phoenix,2.13,0.07,2780,1.62
2024-09-15 04:15:03,New York,3.21,0.17,4156,1.92
2024-09-12 18:31:03,Los Angeles,3.54,0.02,4422,1.81
2024-09-12 08:08:03,Chicago,4.86,0.14,2604,3.37
2024-09-11 06:48:03,Houston,4.85,0.06,596,4.59
2024-09-15 20:57:03,Phoenix,2.35,0.17,1682,2.13
2024-09-12 18:15:03,New York,4.45,0.17,3726,2.59
2024-09-15 05:27:03,Los Angeles,3.16,0.11,1474,4.46
2024-09-14 21:11:03,Chicago,3.32,0.19,4612,4.15
2024-09-15 14:52:03,Houston,3.98,0.15,2493,1.6
2024-09-13 21:24:03,Phoenix,1.37,0.14,1691,3.45
2024-09-15 14:37:03,New York,2.29,0.02,1905,3.03
2024-09-15 06:21:03,Los Angeles,3.14,0.15,4513,1.97
2024-09-14 16:09:03,Chicago,4.03,0.08,2754,4.39
2024-09-11 11:23:03,Houston,3.51,0.03,2247,3.46
2024-09-14 16:36:03,Phoenix,1.58,0.01,2068,2.18
2024-09-15 20:35:03,New York,1.75,0.05,3522,4.12
2024-09-14 18:30:03,Los Angeles,4.4,0.12,3957,3.75
2024-09-15 19:42:03,Chicago,3.21,0.17,3114,1.77
2024-09-15 16:56:03,Houston,2.64,0.18,3253,2.29
2024-09-14 13:17:03,Phoenix,4.35,0.04,3433,4.27
2024-09-14 19:30:03,New York,1.7,0.02,2609,2.26
2024-09-16 05:11:03,Los Angeles,3.63,0.03,3625,2.37
2024-09-12 16:42:03,Chicago,2.38,0.02,1585,2.55
2024-09-15 12:22:03,Houston,3.69,0.19,3332,1.02
2024-09-12 07:35:03,Phoenix,3.79,0.2,1967,2.51
2024-09-13 03:48:03,New York,4.87,0.14,3501,1.94
2024-09-15 04:31:03,Los Angeles,1.49,0.06,4923,3.42
2024-09-12 20:57:03,Chicago,4.91,0.09,2029,1.31
2024-09-15 11:57:03,Houston,1.21,0.01,2547,2.42
2024-09-15 15:44:03,Phoenix,4.31,0.13,4049,2.34
2024-09-13 09:41:03,New York,3.85,0.04,742,4.49
2024-09-11 13:17:03,Los Angeles,3.73,0.08,1511,1.94
2024-09-13 14:30:03,Chicago,1.7,0.18,1570,4.54
2024-09-15 16:12:03,Houston,1.51,0.02,3627,2.66
2024-09-11 11:15:03,Phoenix,1.97,0.18,3573,2.06
2024-09-11 20:30:03,New York,4.51,0.15,1414,2.59
2024-09-11 23:48:03,Los Angeles,3.13,0.19,4401,3.82
2024-09-14 16:16:03,Chicago,3.5,0.07,3623,4.67
2024-09-12 11:36:03,Houston,4.66,0.12,4421,2.76
2024-09-14 04:23:03,Phoenix,1.68,0.04,4408,3.98
2024-09-11 11:45:03,New York,2.53,0.1,1189,1.96
2024-09-12 04:10:03,Los Angeles,3.58,0.09,2240,1.76
2024-09-11 23:32:03,Chicago,3.27,0.15,1405,3.25
2024-09-15 11:50:03,Houston,2.77,0.01,2619,2.46
2024-09-15 06:58:03,Phoenix,2.28,0.07,3313,3.41
2024-09-11 11:53:03,New York,3.25,0.12,4442,3.3
2024-09-15 11:08:03,Los Angeles,1.16,0.05,1394,2.63
2024-09-15 16:15:03,Chicago,2.85,0.03,3788,2.21
2024-09-13 02:47:03,Houston,2.7,0.19,2211,2.25
2024-09-16 04:05:03,Phoenix,3.38,0.12,4437,4.31
2024-09-15 07:41:03,New York,3.79,0.01,4230,4.48
2024-09-15 18:29:03,Los Angeles,2.37,0.13,1793,2.0
2024-09-12 12:16:03,Chicago,2.72,0.08,683,3.17
2024-09-13 06:39:03,Houston,3.76,0.14,4574,4.46
2024-09-16 04:09:03,Phoenix,1.34,0.09,3769,4.33
2024-09-14 12:54:03,New York,1.77,0.14,2332,1.43
2024-09-14 19:19:03,Los Angeles,3.12,0.2,1522,2.11
2024-09-15 09:09:03,Chicago,1.29,0.01,757,2.96
2024-09-13 09:01:03,Houston,2.73,0.05,3483,1.81
2024-09-12 18:36:03,Phoenix,3.56,0.06,1006,4.44
2024-09-13 06:10:03,New York,2.73,0.04,1374,3.76
2024-09-12 05:42:03,Los Angeles,4.95,0.09,1770,1.83
2024-09-15 11:09:03,Chicago,1.2,0.02,1640,4.62
2024-09-13 15:50:03,Houston,3.84,0.13,4067,1.71
2024-09-14 00:35:03,Phoenix,1.96,0.01,1391,4.08
2024-09-13 17:33:03,New York,1.82,0.08,3241,1.88
2024-09-13 00:48:03,Los Angeles,3.21,0.2,3892,4.98
2024-09-14 19:07:03,Chicago,4.91,0.05,3330,3.65
2024-09-13 19:38:03,Houston,4.39,0.18,3809,1.98
2024-09-12 00:07:03,Phoenix,1.51,0.04,4629,3.24
2024-09-13 00:26:03,New York,2.34,0.15,4534,4.29
2024-09-15 08:05:03,Los Angeles,2.62,0.16,3555,1.98
2024-09-13 23:29:03,Chicago,4.49,0.04,3800,1.06
2024-09-14 12:16:03,Houston,1.53,0.1,1667,3.42
2024-09-13 15:08:03,Phoenix,1.2,0.07,2441,3.86
2024-09-15 19:02:03,New York,2.69,0.15,3629,1.71
2024-09-16 05:34:03,Los Angeles,1.82,0.14,2602,4.31
2024-09-15 01:36:03,Chicago,2.36,0.19,1637,3.41
2024-09-11 20:12:03,Houston,4.21,0.19,4195,3.32
2024-09-13 06:21:03,Phoenix,1.91,0.02,1365,2.45
2024-09-14 12:57:03,New York,4.35,0.05,1673,3.75
2024-09-11 22:30:03,Los Angeles,3.77,0.1,4203,2.18
2024-09-16 01:13:03,Chicago,2.68,0.1,3649,4.0
2024-09-14 18:35:03,Houston,1.01,0.05,4445,1.49
2024-09-14 20:07:03,Phoenix,4.24,0.12,2024,2.94
2024-09-11 07:25:03,New York,3.59,0.02,3773,2.73
2024-09-11 17:54:03,Los Angeles,3.84,0.13,4294,3.53
2024-09-11 13:28:03,Chicago,1.75,0.2,3084,1.47
2024-09-13 05:04:03,Houston,3.8,0.12,3459,3.49
2024-09-12 02:51:03,Phoenix,3.18,0.02,3785,1.07
2024-09-15 10:34:03,New York,4.06,0.02,2996,4.63
2024-09-13 22:18:03,Los Angeles,3.78,0.18,2506,2.61
2024-09-12 11:25:03,Chicago,2.09,0.05,711,1.6
2024-09-14 04:18:03,Houston,1.48,0.11,1689,1.52
2024-09-12 19:47:03,Phoenix,1.32,0.14,1316,4.01
2024-09-12 00:20:03,New York,1.92,0.14,2614,3.77
2024-09-15 12:42:03,Los Angeles,3.24,0.05,4719,3.5
2024-09-11 07:40:03,Chicago,1.74,0.05,1846,4.44
2024-09-15 18:46:03,Houston,2.56,0.13,4235,1.15
2024-09-13 14:56:03,Phoenix,1.58,0.12,950,3.06
2024-09-15 20:25:03,New York,4.03,0.02,3038,4.02
2024-09-13 17:47:03,Los Angeles,4.96,0.06,1415,1.66
2024-09-14 21:46:03,Chicago,4.14,0.18,2363,3.85
2024-09-13 08:35:03,Houston,3.42,0.15,4918,1.88
2024-09-14 23:36:03,Phoenix,1.32,0.01,584,4.83
2024-09-15 06:03:03,New York,3.62,0.19,1280,4.67
2024-09-14 08:54:03,Los Angeles,2.98,0.08,3287,3.31
2024-09-15 01:52:03,Chicago,1.53,0.14,3927,4.37
2024-09-16 02:41:03,Houston,4.43,0.19,4596,3.32
2024-09-11 21:24:03,Phoenix,2.5,0.13,2646,1.55
2024-09-12 10:30:03,New York,2.46,0.14,3290,3.18
2024-09-11 22:56:03,Los Angeles,1.06,0.16,4085,1.64
2024-09-13 19:35:03,Chicago,3.41,0.03,895,4.84
2024-09-14 10:40:03,Houston,4.93,0.12,3519,2.8
2024-09-16 00:50:03,Phoenix,3.1,0.07,1456,1.54
2024-09-15 19:12:03,New York,2.68,0.05,3995,4.42
2024-09-14 12:13:03,Los Angeles,4.39,0.05,939,4.25
2024-09-12 00:51:03,Chicago,3.83,0.18,923,4.06
2024-09-15 22:07:03,Houston,4.89,0.15,563,3.39
2024-09-11 18:51:03,Phoenix,4.14,0.12,4090,2.87
2024-09-13 23:37:03,New York,1.74,0.09,1984,1.02
2024-09-14 04:14:03,Los Angeles,1.87,0.16,2615,3.25
2024-09-12 02:13:03,Chicago,4.29,0.04,4386,2.82
2024-09-13 23:11:03,Houston,3.83,0.03,615,2.55
2024-09-16 05:02:03,Phoenix,2.06,0.18,1109,4.74
2024-09-14 10:40:03,New York,1.19,0.05,3332,4.52
2024-09-15 11:11:03,Los Angeles,2.16,0.11,2589,1.68
2024-09-14 08:28:03,Chicago,4.85,0.07,2608,1.07
2024-09-14 07:12:03,Houston,2.95,0.17,1770,3.83
2024-09-12 09:00:03,Phoenix,1.92,0.04,2882,2.42
2024-09-15 12:55:03,New York,3.7,0.17,4579,3.29
2024-09-15 01:56:03,Los Angeles,4.92,0.18,3590,2.37
2024-09-15 15:26:03,Chicago,4.73,0.12,1912,2.67
2024-09-14 18:44:03,Houston,1.89,0.08,2701,1.66
2024-09-14 05:05:03,Phoenix,1.88,0.05,2790,3.82
2024-09-14 09:10:03,New York,3.93,0.02,4225,1.8
2024-09-13 06:17:03,Los Angeles,4.73,0.1,4958,1.62
2024-09-15 08:14:03,Chicago,1.49,0.11,1775,2.98
2024-09-12 03:14:03,Houston,4.44,0.01,4779,2.21
2024-09-15 23:51:03,Phoenix,3.57,0.2,3077,1.2
2024-09-12 00:14:03,New York,1.17,0.16,1948,4.11
2024-09-15 08:54:03,Los Angeles,2.29,0.05,1692,2.38
2024-09-13 21:59:03,Chicago,2.6,0.12,2848,4.84
2024-09-14 05:47:03,Houston,1.94,0.14,1262,2.93
2024-09-14 17:59:03,Phoenix,4.32,0.14,2105,4.92
2024-09-13 01:27:03,New York,4.88,0.07,2949,3.88
2024-09-16 02:07:03,Los Angeles,2.51,0.01,1958,1.09
2024-09-14 11:04:03,Chicago,1.58,0.05,1298,3.45
2024-09-14 05:23:03,Houston,4.17,0.15,2850,3.64
2024-09-13 14:35:03,Phoenix,1.62,0.15,802,4.82
2024-09-12 18:17:03,New York,4.29,0.03,610,1.83
2024-09-11 20:43:03,Los Angeles,2.68,0.15,4986,4.52
2024-09-12 11:29:03,Chicago,2.15,0.12,3553,1.02
2024-09-13 09:52:03,Houston,2.79,0.09,3611,3.58
2024-09-14 09:01:03,Phoenix,1.27,0.18,1619,1.9
2024-09-12 09:02:03,New York,2.51,0.12,4623,4.52
2024-09-12 23:18:03,Los Angeles,3.99,0.11,2410,2.42
2024-09-12 05:58:03,Chicago,3.84,0.01,632,3.56
2024-09-12 21:05:03,Houston,1.12,0.13,2316,3.35
2024-09-15 03:39:03,Phoenix,4.86,0.05,3704,1.19
2024-09-14 23:07:03,New York,4.25,0.19,4084,1.74
2024-09-15 04:27:03,Los Angeles,2.76,0.01,4815,3.49
2024-09-15 16:34:03,Chicago,1.75,0.12,4435,1.14
2024-09-14 03:48:03,Houston,1.48,0.0,4611,3.58
2024-09-11 17:01:03,Phoenix,3.75,0.12,2599,2.35
2024-09-13 04:37:03,New York,1.34,0.04,2435,3.98
2024-09-11 15:40:03,Los Angeles,3.76,0.07,2090,3.44
2024-09-14 05:18:03,Chicago,4.82,0.16,2800,2.4
2024-09-14 06:25:03,Houston,1.14,0.04,3229,4.44
2024-09-13 05:04:03,Phoenix,1.22,0.09,4868,1.44
2024-09-13 19:16:03,New York,1.82,0.04,1174,2.48
2024-09-13 06:28:03,Los Angeles,2.82,0.16,1116,3.69
2024-09-11 12:53:03,Chicago,1.17,0.16,2078,4.37
2024-09-14 14:05:03,Houston,1.5,0.08,695,3.91
2024-09-11 09:07:03,Phoenix,3.76,0.09,2925,4.33
2024-09-14 06:50:03,New York,3.66,0.2,4769,3.26
2024-09-13 12:43:03,Los Angeles,2.21,0.07,4370,2.34
2024-09-16 05:48:03,Chicago,1.64,0.2,3179,4.79
2024-09-12 19:19:03,Houston,4.37,0.1,1354,2.34
2024-09-11 21:05:03,Phoenix,1.84,0.01,1618,3.93
2024-09-14 06:41:03,New York,2.33,0.02,2116,4.65
2024-09-12 11:31:03,Los Angeles,2.7,0.05,2812,1.9
2024-09-16 02:29:03,Chicago,2.74,0.1,591,2.17
2024-09-12 14:45:03,Houston,3.17,0.03,994,4.36
2024-09-16 00:20:03,Phoenix,1.21,0.11,1916,1.38
2024-09-14 13:34:03,New York,1.35,0.2,3387,2.95
2024-09-15 18:45:03,Los Angeles,2.52,0.02,4173,3.01
2024-09-11 17:35:03,Chicago,2.7,0.11,889,4.3
2024-09-11 08:25:03,Houston,3.63,0.04,1048,3.65
2024-09-12 10:05:03,Phoenix,2.05,0.06,4208,3.86
2024-09-12 14:56:03,New York,1.53,0.12,2186,4.22
2024-09-13 00:28:03,Los Angeles,4.14,0.18,4594,2.83
2024-09-14 10:12:03,Chicago,4.39,0.16,3548,4.39
2024-09-12 05:15:03,Houston,3.4,0.14,2153,3.51
2024-09-16 06:36:03,Phoenix,2.64,0.08,1968,1.16
2024-09-15 20:08:03,New York,4.35,0.2,3490,1.75
2024-09-15 02:32:03,Los Angeles,3.53,0.12,4286,3.26
2024-09-15 07:51:03,Chicago,1.41,0.14,2399,1.98
2024-09-12 13:15:03,Houston,1.7,0.06,3625,2.39
2024-09-16 01:09:03,Phoenix,4.26,0.02,4714,4.6
2024-09-14 21:13:03,New York,3.27,0.12,1827,3.67
2024-09-11 09:34:03,Los Angeles,4.18,0.15,2842,2.03
2024-09-13 22:26:03,Chicago,4.78,0.02,4373,1.32
2024-09-13 07:11:03,Houston,4.29,0.14,4910,3.57
2024-09-14 16:10:03,Phoenix,2.83,0.2,640,1.72
2024-09-15 13:45:03,New York,2.38,0.07,1500,1.18
2024-09-14 06:38:03,Los Angeles,4.61,0.19,1671,4.9
2024-09-13 20:40:03,Chicago,1.88,0.02,909,2.63
2024-09-11 23:05:03,Houston,3.52,0.02,3455,1.21
2024-09-14 15:50:03,Phoenix,2.26,0.11,4964,1.82
2024-09-13 00:17:03,New York,3.95,0.03,4438,4.65
2024-09-15 02:37:03,Los Angeles,2.97,0.03,4022,4.69
2024-09-11 18:49:03,Chicago,2.19,0.11,3249,1.19
2024-09-13 19:33:03,Houston,1.37,0.19,4180,2.52
2024-09-12 18:09:03,Phoenix,3.73,0.11,2297,2.44
2024-09-14 03:22:03,New York,4.39,0.06,3884,3.38
2024-09-14 12:23:03,Los Angeles,1.61,0.09,1854,2.21
2024-09-15 16:54:03,Chicago,4.96,0.18,3543,4.67
2024-09-11 07:59:03,Houston,3.35,0.02,650,4.72
2024-09-12 02:18:03,Phoenix,3.79,0.19,4656,4.76
2024-09-13 02:04:03,New York,1.33,0.02,3917,1.54
2024-09-12 10:19:03,Los Angeles,4.54,0.01,4045,4.0
2024-09-11 07:33:03,Chicago,3.63,0.01,4139,3.44
2024-09-15 15:24:03,Houston,1.17,0.04,4657,1.83
2024-09-12 01:55:03,Phoenix,2.26,0.02,2330,3.76
2024-09-11 12:53:03,New York,2.93,0.02,1115,3.03
2024-09-14 03:22:03,Los Angeles,2.02,0.02,2166,1.22
2024-09-11 20:55:03,Chicago,4.65,0.01,2343,2.22
2024-09-14 22:06:03,Houston,1.94,0.15,2247,2.06
2024-09-15 19:56:03,Phoenix,2.99,0.05,4637,2.58
2024-09-15 03:31:03,New York,3.86,0.05,4966,2.89
2024-09-14 05:06:03,Los Angeles,4.4,0.18,4921,4.94
2024-09-11 11:44:03,Chicago,2.52,0.15,1043,3.96
2024-09-13 19:29:03,Houston,2.96,0.17,4055,2.7
2024-09-14 08:35:03,Phoenix,3.35,0.14,4570,4.93
2024-09-14 19:36:03,New York,2.52,0.07,4173,2.95
2024-09-12 16:08:03,Los Angeles,1.79,0.17,2952,3.56
2024-09-14 21:33:03,Chicago,3.62,0.03,2150,1.57
2024-09-16 06:29:03,Houston,3.35,0.06,3327,4.2
2024-09-12 10:15:03,Phoenix,3.97,0.17,3230,3.34
2024-09-12 15:08:03,New York,2.56,0.18,2210,3.18
2024-09-12 20:44:03,Los Angeles,1.68,0.07,1035,3.82
2024-09-15 01:54:03,Chicago,3.37,0.19,1186,4.75
2024-09-12 05:54:03,Houston,4.32,0.16,4890,1.65
2024-09-13 11:41:03,Phoenix,2.29,0.07,4928,3.65
2024-09-14 23:22:03,New York,3.6,0.06,1434,4.59
2024-09-16 04:54:03,Los Angeles,3.6,0.06,3225,4.01
2024-09-15 21:29:03,Chicago,1.32,0.19,3496,3.05
2024-09-13 17:34:03,Houston,1.65,0.09,1947,1.81
2024-09-13 11:57:03,Phoenix,1.3,0.19,1826,1.01
2024-09-14 17:29:03,New York,3.68,0.19,923,3.99
2024-09-15 07:31:03,Los Angeles,4.62,0.08,2837,2.43
2024-09-15 20:44:03,Chicago,3.94,0.01,1013,2.4
2024-09-12 05:14:03,Houston,2.05,0.02,1894,3.22
2024-09-11 22:58:03,Phoenix,1.44,0.19,4449,2.1
2024-09-14 05:07:03,New York,3.37,0.02,2929,1.99
2024-09-15 22:45:03,Los Angeles,3.27,0.11,914,3.51
2024-09-11 11:52:03,Chicago,4.11,0.06,847,1.44
2024-09-12 20:52:03,Houston,4.17,0.1,3660,1.7
2024-09-12 12:56:03,Phoenix,3.09,0.01,900,2.81
2024-09-15 14:15:03,New York,4.38,0.15,2010,4.41
2024-09-12 09:58:03,Los Angeles,3.13,0.12,1137,4.08
2024-09-13 01:54:03,Chicago,1.9,0.19,1986,3.18
2024-09-16 03:13:03,Houston,2.87,0.05,2827,4.97
2024-09-14 15:05:03,Phoenix,1.36,0.14,4935,2.96
2024-09-15 16:38:03,New York,4.86,0.19,1966,4.34
2024-09-11 09:17:03,Los Angeles,4.26,0.08,1991,2.41
2024-09-15 00:49:03,Chicago,1.69,0.14,2624,3.26
2024-09-15 10:40:03,Houston,3.71,0.08,2474,2.95
2024-09-13 17:09:03,Phoenix,3.71,0.15,4727,4.79
2024-09-14 14:32:03,New York,4.24,0.18,4339,2.66
2024-09-11 08:26:03,Los Angeles,2.97,0.12,3501,4.01
2024-09-11 14:14:03,Chicago,1.68,0.04,2264,2.23
2024-09-14 09:52:03,Houston,2.6,0.18,4571,4.47
2024-09-11 23:11:03,Phoenix,1.53,0.17,3733,1.51
2024-09-13 04:57:03,New York,4.7,0.01,4658,2.3
2024-09-14 12:00:03,Los Angeles,3.52,0.03,4689,1.83
2024-09-15 15:53:03,Chicago,2.17,0.09,1382,4.14
2024-09-14 05:53:03,Houston,4.63,0.06,1398,4.04
2024-09-12 12:28:03,Phoenix,1.81,0.07,4647,2.89
2024-09-14 23:30:03,New York,2.93,0.13,3890,1.68
2024-09-15 22:54:03,Los Angeles,3.08,0.19,1965,3.75
2024-09-13 15:41:03,Chicago,1.43,0.04,1215,2.98
2024-09-12 02:30:03,Houston,2.17,0.0,1158,2.88
2024-09-12 20:51:03,Phoenix,3.23,0.03,966,1.77
2024-09-12 12:48:03,New York,4.99,0.04,4095,2.75
2024-09-11 22:41:03,Los Angeles,2.25,0.02,925,4.06
2024-09-12 00:50:03,Chicago,2.13,0.08,3553,2.27
2024-09-11 08:32:03,Houston,2.88,0.02,3548,1.45
2024-09-13 12:01:03,Phoenix,3.52,0.07,546,2.21
2024-09-14 06:49:03,New York,1.74,0.11,1297,1.97
2024-09-14 06:28:03,Los Angeles,4.33,0.08,4530,2.59
2024-09-14 02:18:03,Chicago,1.86,0.12,4848,2.21
2024-09-13 07:22:03,Houston,2.7,0.12,1984,3.56
2024-09-12 07:14:03,Phoenix,1.29,0.03,4196,2.86
2024-09-12 14:09:03,New York,3.8,0.12,935,4.38
2024-09-14 20:16:03,Los Angeles,1.15,0.18,3244,1.9
2024-09-16 00:55:03,Chicago,2.68,0.13,3280,1.39
2024-09-15 10:46:03,Houston,1.66,0.08,2580,1.89
2024-09-15 18:19:03,Phoenix,1.52,0.11,3175,1.89
2024-09-11 12:42:03,New York,1.57,0.06,4061,3.54
2024-09-12 04:44:03,Los Angeles,2.91,0.16,4382,2.05
2024-09-15 06:15:03,Chicago,1.46,0.01,4098,1.8
2024-09-13 01:53:03,Houston,4.54,0.03,2984,1.44
2024-09-11 09:46:03,Phoenix,1.94,0.14,3659,4.97
2024-09-12 16:52:03,New York,3.84,0.09,1610,3.82
2024-09-13 11:20:03,Los Angeles,2.65,0.01,2615,4.59
2024-09-14 03:47:03,Chicago,3.52,0.07,1383,2.91
2024-09-15 02:53:03,Houston,2.89,0.1,4402,1.3
2024-09-14 01:10:03,Phoenix,1.19,0.09,3405,4.17
2024-09-14 03:38:03,New York,2.18,0.04,4847,4.51
2024-09-13 09:12:03,Los Angeles,3.32,0.1,3199,1.57
2024-09-14 05:54:03,Chicago,2.08,0.07,2765,1.3
2024-09-13 11:35:03,Houston,1.7,0.1,3967,2.72
2024-09-12 19:18:03,Phoenix,2.1,0.03,4986,3.97
2024-09-12 20:19:03,New York,2.97,0.19,568,2.23
2024-09-14 06:50:03,Los Angeles,3.85,0.17,3454,2.24
2024-09-13 23:49:03,Chicago,4.44,0.15,4161,3.26
2024-09-13 04:05:03,Houston,1.97,0.11,2685,1.59
2024-09-15 15:54:03,Phoenix,4.78,0.16,3045,2.61
2024-09-15 09:24:03,New York,2.29,0.08,1387,1.93
2024-09-12 16:25:03,Los Angeles,3.7,0.18,4208,3.58
2024-09-15 10:00:03,Chicago,1.21,0.12,3145,2.59
2024-09-14 03:12:03,Houston,1.17,0.12,642,2.14
2024-09-12 18:47:03,Phoenix,4.94,0.1,3360,2.14
2024-09-12 12:18:03,New York,1.51,0.04,732,4.67
2024-09-15 19:38:03,Los Angeles,4.49,0.01,698,3.12
2024-09-12 13:59:03,Chicago,1.27,0.01,4986,2.66
2024-09-14 03:16:03,Houston,3.44,0.18,1944,4.83
2024-09-13 07:42:03,Phoenix,2.1,0.03,1723,3.91
2024-09-14 00:50:03,New York,2.66,0.1,3666,1.73
2024-09-12 09:22:03,Los Angeles,2.77,0.16,1866,4.87
2024-09-11 06:51:03,Chicago,3.78,0.1,3043,3.74
2024-09-12 01:47:03,Houston,4.35,0.08,1057,2.86
2024-09-13 16:12:03,Phoenix,3.1,0.0,2850,4.06
2024-09-12 11:51:03,New York,2.14,0.01,2777,4.77
2024-09-12 11:30:03,Los Angeles,2.4,0.04,2211,1.77
2024-09-13 02:54:03,Chicago,3.32,0.15,541,3.37
2024-09-13 23:20:03,Houston,1.65,0.08,3853,1.68
2024-09-13 02:01:03,Phoenix,2.73,0.02,894,3.74
2024-09-16 01:56:03,New York,4.89,0.2,3661,1.27
2024-09-14 08:19:03,Los Angeles,3.98,0.06,4067,3.36
2024-09-11 15:29:03,Chicago,3.16,0.15,3183,2.2
2024-09-15 15:04:03,Houston,3.98,0.03,1067,3.24
2024-09-14 00:44:03,Phoenix,2.14,0.07,4716,3.85
2024-09-14 05:31:03,New York,4.71,0.15,3181,3.13
2024-09-12 08:12:03,Los Angeles,2.41,0.17,2333,3.35
2024-09-15 23:00:03,Chicago,2.82,0.17,2737,4.79
2024-09-15 23:21:03,Houston,2.34,0.09,1008,1.82
2024-09-14 23:37:03,Phoenix,1.29,0.16,2519,4.96
2024-09-14 08:46:03,New York,4.89,0.13,1598,2.87
2024-09-11 09:28:03,Los Angeles,3.32,0.17,3010,2.55
2024-09-13 19:02:03,Chicago,4.6,0.17,2258,1.38
2024-09-14 03:35:03,Houston,3.04,0.13,1074,4.29
2024-09-15 22:09:03,Phoenix,2.71,0.11,1354,3.57
2024-09-16 04:59:03,New York,3.47,0.17,4535,4.63
2024-09-14 13:44:03,Los Angeles,3.44,0.07,1548,3.88
2024-09-15 18:56:03,Chicago,1.4,0.08,2829,4.4
2024-09-15 12:34:03,Houston,2.35,0.1,2152,2.94
2024-09-13 01:20:03,Phoenix,3.37,0.15,3624,4.73
2024-09-11 17:06:03,New York,4.8,0.01,3434,2.24
2024-09-14 00:14:03,Los Angeles,4.33,0.12,1214,4.68
2024-09-12 07:55:03,Chicago,1.32,0.18,2079,4.52
2024-09-16 06:33:03,Houston,4.29,0.1,904,1.11
2024-09-13 14:28:03,Phoenix,1.54,0.16,4956,1.02
2024-09-14 14:36:03,New York,1.37,0.13,1587,2.42
2024-09-14 17:32:03,Los Angeles,3.59,0.18,4953,3.13
2024-09-13 13:01:03,Chicago,4.48,0.08,4347,1.03
2024-09-12 12:23:03,Houston,4.43,0.19,3739,4.01
2024-09-15 16:24:03,Phoenix,4.3,0.17,4973,2.69
2024-09-12 10:07:03,New York,1.38,0.04,2804,3.0
2024-09-16 00:48:03,Los Angeles,4.47,0.15,4501,2.93
2024-09-11 19:07:03,Chicago,4.3,0.2,4174,2.92
2024-09-16 01:15:03,Houston,1.42,0.11,4942,3.51
2024-09-12 00:33:03,Phoenix,2.53,0.04,4364,3.28
2024-09-13 19:11:03,New York,4.15,0.13,904,1.65
2024-09-11 18:52:03,Los Angeles,1.04,0.05,1897,3.29
2024-09-13 19:55:03,Chicago,3.1,0.1,3591,3.19
2024-09-15 18:57:03,Houston,3.25,0.0,541,2.15
2024-09-13 06:34:03,Phoenix,3.47,0.17,3628,3.06
2024-09-15 08:35:03,New York,4.66,0.2,4416,4.07
2024-09-11 11:52:03,Los Angeles,1.46,0.17,4049,3.69
2024-09-15 22:28:03,Chicago,3.9,0.11,728,1.18
2024-09-11 12:35:03,Houston,2.9,0.06,4483,3.59
2024-09-14 23:46:03,Phoenix,4.31,0.17,4044,1.3
2024-09-12 17:08:03,New York,2.88,0.03,3050,2.15
2024-09-14 22:20:03,Los Angeles,4.79,0.1,3126,1.42
2024-09-15 02:39:03,Chicago,1.64,0.06,3032,4.51
2024-09-12 19:51:03,Houston,1.46,0.05,4443,3.17
2024-09-11 10:52:03,Phoenix,1.6,0.07,1752,3.22
2024-09-12 02:08:03,New York,4.44,0.19,2133,2.96
2024-09-14 22:16:03,Los Angeles,4.4,0.19,3854,1.07
2024-09-15 16:56:03,Chicago,1.85,0.12,957,1.2
2024-09-14 03:57:03,Houston,2.89,0.2,1486,4.06
2024-09-13 02:05:03,Phoenix,1.61,0.15,667,1.58
2024-09-13 23:38:03,New York,4.52,0.16,540,4.67
2024-09-13 03:55:03,Los Angeles,2.47,0.04,4645,2.53
2024-09-15 05:58:03,Chicago,4.23,0.02,4623,1.98
2024-09-11 09:00:03,Houston,1.13,0.12,3637,2.37
2024-09-12 20:28:03,Phoenix,2.31,0.04,4412,4.98
2024-09-12 01:18:03,New York,2.73,0.17,1679,2.44
2024-09-12 23:17:03,Los Angeles,4.71,0.01,1842,1.45
2024-09-11 16:24:03,Chicago,4.22,0.09,1177,1.53
2024-09-16 05:37:03,Houston,2.25,0.12,1782,1.72
2024-09-12 07:19:03,Phoenix,2.0,0.17,1352,1.74
2024-09-11 11:51:03,New York,2.05,0.14,4210,2.38
2024-09-13 21:29:03,Los Angeles,1.21,0.05,3982,3.96
